transaction_method,transaction_type,amount,old_balance,new_balance,is_fraud
2,2,9916.327186182669,1078.6516568174243,-8837.675529365244,1.0
3,2,1644.52587934138,10330.930207785244,8686.404328443865,0.0
3,2,6920.858615028404,10094.789507607034,3173.930892578631,0.0
1,1,6746.192801263246,2990.9863711388907,-3755.2064301243554,0.0
3,1,9799.754919109202,2076.7877222185516,-7722.9671968906505,0.0
1,2,9856.151332188476,2471.44981198981,-7384.701520198666,0.0
1,1,6869.919331124053,2020.5649298251703,-4849.354401298883,0.0
1,2,2443.7117719021207,12194.163910735197,9750.452138833076,0.0
1,2,7987.572822924684,3929.6530480583724,-4057.919774866312,0.0
1,1,1079.2210507682707,5028.603043749269,3949.3819929809983,0.0
3,1,7809.186048674571,3471.4428830287948,-4337.743165645776,1.0
2,2,9102.859280205517,19156.706088970062,10053.846808764545,1.0
2,2,3834.5056137366682,17092.349263036707,13257.843649300039,0.0
3,2,6310.046596880974,4609.896747030418,-1700.1498498505562,0.0
3,2,4307.125893647295,6551.32587844252,2244.1999847952247,0.0
2,1,4383.272899331403,4197.856846099943,-185.41605323145995,1.0
2,2,3110.605182190119,9837.519189216475,6726.914007026356,0.0
2,2,7623.674908298743,392.2106494850719,-7231.46425881367,0.0
2,2,9362.403876023387,13427.360177935914,4064.956301912527,0.0
2,1,9408.101083752266,10463.162996352832,1055.0619126005658,1.0
1,1,1756.065035900589,17972.778566022065,16216.713530121477,0.0
3,2,8748.689060069095,3287.8536865682827,-5460.835373500812,1.0
1,1,7376.94009985695,16082.184921222633,8705.244821365683,0.0
2,1,2535.8456328959896,15839.220289334315,13303.374656438325,1.0
2,1,682.1732830859304,2543.6237843377385,1861.450501251808,0.0
2,2,2687.292696174936,7971.1844828825515,5283.891786707616,0.0
1,2,9122.960285447441,3403.0528228903377,-5719.907462557104,1.0
1,1,6335.454962208765,5094.410009150978,-1241.044953057787,0.0
2,2,7213.33606236974,5264.923496610887,-1948.412565758853,1.0
1,2,2578.9519875798674,11124.727880515455,8545.775892935588,1.0
1,1,7196.687674192454,8228.21863520931,1031.530961016856,1.0
2,1,290.93384771645833,18954.656080126108,18663.72223240965,1.0
1,2,3759.4602442724076,2527.402838940103,-1232.0574053323048,0.0
3,1,6271.2659519378885,19473.842697003976,13202.576745066088,0.0
3,2,1469.504689757789,4612.772804285279,3143.2681145274896,1.0
3,2,8231.805708724878,15457.478727637063,7225.6730189121845,0.0
3,1,2357.962675131067,6779.398523456428,4421.435848325361,0.0
2,2,6526.288317056278,2861.627908346278,-3664.66040871,0.0
2,2,4057.9194543275435,17157.783704924797,13099.864250597253,0.0
2,1,5964.475518821695,6177.217984729264,212.74246590756866,0.0
3,1,1083.431020762792,13177.108084536843,12093.677063774052,1.0
3,1,178.95887121685718,11328.873701732531,11149.914830515674,1.0
1,2,9096.548629529208,9435.126187817486,338.57755828827794,1.0
1,1,2703.603787584156,9916.389452970781,7212.785665386626,0.0
3,1,8198.573257776785,14644.75828184575,6446.1850240689655,0.0
3,1,9993.50950171728,1755.4582824688114,-8238.05121924847,0.0
3,1,2122.1982674091223,13363.613239158103,11241.414971748982,0.0
3,2,2659.0557044217226,17916.242027971573,15257.186323549851,0.0
1,2,6631.96927847031,1155.763940397283,-5476.205338073027,0.0
3,1,9654.831859660206,2813.066784673335,-6841.765074986871,0.0
1,2,9158.985338425531,14332.638734040627,5173.653395615096,0.0
3,1,5033.726445455193,8745.632964892351,3711.906519437158,0.0
3,1,7953.1517224419795,8070.9724162737675,117.82069383178805,1.0
3,2,1366.1010724680116,2739.332690884717,1373.2316184167055,0.0
1,2,9774.607460198084,10135.400814355762,360.79335415767855,1.0
1,1,9643.888808019505,2530.906223927545,-7112.98258409196,0.0
2,1,1645.652289212918,9532.409126210809,7886.756836997891,1.0
3,2,3001.237016783035,15272.305979233133,12271.0689624501,1.0
2,1,1010.5484250926016,5165.28715774327,4154.738732650668,0.0
2,2,2724.458812992815,9615.723363594547,6891.264550601732,0.0
1,1,8161.398336257915,19840.319387936714,11678.921051678799,0.0
1,1,3789.372915580942,13733.008467080745,9943.635551499803,0.0
2,2,893.0857017961162,16827.13542610397,15934.049724307853,0.0
3,2,3428.8329925412563,8296.952131210915,4868.119138669659,1.0
1,2,9814.019509070387,15357.218462517107,5543.198953446719,1.0
3,2,6300.539116639437,810.1834588264367,-5490.355657813001,1.0
3,2,4167.447854597516,2458.2236508448996,-1709.2242037526166,1.0
2,2,1673.7197498377272,4061.4118584012426,2387.6921085635154,0.0
2,2,9861.906204864112,8039.038492304391,-1822.8677125597205,1.0
2,1,8210.281602538656,16914.897566515265,8704.615963976608,0.0
2,1,2821.9582514846848,6925.32101575861,4103.362764273925,1.0
1,1,709.9862702546826,13092.423870309258,12382.437600054574,0.0
1,2,575.6893182018048,14186.285896069669,13610.596577867864,0.0
2,2,1212.577713560283,11723.647081766829,10511.069368206547,1.0
1,2,5811.878150308072,7144.839363402724,1332.9612130946525,1.0
2,1,9288.346577842869,11541.066834270885,2252.720256428016,0.0
3,2,4972.466845779785,6845.311855794925,1872.8450100151395,0.0
3,2,8431.02536973741,1677.4747710402416,-6753.550598697168,1.0
3,1,4464.40733239948,19856.079563720286,15391.672231320807,0.0
2,2,7088.749622220574,2543.649072650218,-4545.100549570356,0.0
3,1,7321.4086454921435,1446.967676721147,-5874.440968770997,0.0
1,1,1747.8974219743532,17570.614984143118,15822.717562168764,1.0
3,2,3618.5484291683597,6036.693217857903,2418.144788689543,1.0
3,2,6376.648543814859,13005.939481470152,6629.2909376552925,0.0
3,2,716.2591157618182,6580.114593244657,5863.855477482839,1.0
1,1,3621.7864757519365,7829.085415889423,4207.298940137486,1.0
2,1,5352.646668149113,5242.25944033593,-110.38722781318302,0.0
1,1,9962.28268551594,6860.880115860204,-3101.4025696557364,0.0
2,2,4750.590290598183,8214.008011730863,3463.4177211326796,0.0
2,2,8162.407003572092,14408.321381846858,6245.914378274765,1.0
3,2,4326.352177815511,10230.723884695835,5904.371706880324,0.0
2,2,7965.943318970892,18871.304343139538,10905.361024168647,1.0
1,1,5958.193868184883,837.6078767755101,-5120.5859914093735,0.0
1,1,8867.088460608958,10061.366452640563,1194.2779920316043,0.0
2,1,4115.316097977598,11684.495776634363,7569.179678656766,0.0
3,1,6047.001154016574,18403.93972148548,12356.938567468906,0.0
3,2,6303.886619382086,983.1704724285518,-5320.716146953534,1.0
1,2,4179.655588586728,11469.99169870432,7290.3361101175915,0.0
3,2,1451.6773164379404,17072.59857055914,15620.9212541212,0.0
2,1,944.6584750542322,4838.554562384731,3893.8960873304986,0.0
2,1,176.54879049033468,17525.84697047875,17349.298179988415,0.0
1,2,8736.607299809693,380.8681854858365,-8355.739114323856,0.0
2,2,2372.3843732645587,14649.092582674595,12276.708209410037,0.0
1,1,2122.952425324863,18662.26442337306,16539.311998048197,0.0
2,2,7362.993650256394,13143.953232801245,5780.9595825448505,0.0
1,1,3206.9609697430437,8780.58487960896,5573.623909865915,0.0
3,1,5065.386477194247,897.6203294543606,-4167.766147739887,0.0
2,1,1633.4855423215884,18402.276266452576,16768.790724130988,0.0
2,2,9597.859757405073,9405.924453831496,-191.93530357357668,1.0
1,2,8517.298186172202,579.9348867189602,-7937.363299453242,0.0
1,1,8639.258333420383,13796.421426575238,5157.163093154855,0.0
2,2,4073.669748234332,9636.745071525163,5563.075323290832,0.0
1,1,7625.988524934656,2486.9063488482147,-5139.082176086442,0.0
2,1,1447.3227923439038,4285.436186205192,2838.1133938612884,0.0
3,1,96.10383589188498,1289.8136091169254,1193.7097732250404,0.0
1,1,209.52959645450096,11485.870794171471,11276.34119771697,1.0
2,2,5870.151356671559,12440.589585040185,6570.4382283686255,0.0
3,1,4559.3951034269285,10114.845967108888,5555.450863681959,1.0
3,1,5184.9733355961125,16342.042660052299,11157.069324456186,0.0
2,2,84.55677276802186,17220.176426160273,17135.619653392252,0.0
1,1,4232.639330377683,12312.487933662533,8079.84860328485,0.0
2,1,7183.5009303966,255.12959414861092,-6928.371336247989,0.0
3,2,4432.510082654684,13904.593114954712,9472.083032300028,0.0
2,2,7324.869871059101,8359.984338407032,1035.1144673479312,0.0
1,2,2337.8594543243794,11311.14966452774,8973.29021020336,1.0
3,1,8133.288624772437,12981.612040377688,4848.32341560525,0.0
2,2,5888.428092129989,7004.732286541535,1116.3041944115466,0.0
1,2,2115.5233633047633,18341.970103435884,16226.446740131121,1.0
3,1,2374.837553779791,2679.497334995624,304.65978121583294,0.0
1,1,6284.024341049675,13430.236145620749,7146.211804571074,0.0
3,1,8301.09653619231,87.19159913160857,-8213.9049370607,0.0
2,1,4162.12154247126,18493.022108103618,14330.900565632357,1.0
1,1,2590.421286984646,2250.08266476183,-340.33862222281596,0.0
3,2,8671.445953036899,1897.6846029514927,-6773.761350085406,1.0
1,2,6695.99023459084,6660.152661044885,-35.83757354595582,0.0
1,2,4486.3740179579345,7471.325720781612,2984.951702823678,1.0
2,1,4884.122950840226,4286.0014464575725,-598.1215043826533,1.0
1,1,2050.5221146845997,11702.433218542494,9651.911103857894,1.0
3,1,6271.758274347791,8858.281960839271,2586.5236864914805,1.0
3,2,3593.8376803234573,683.5117808217484,-2910.325899501709,0.0
3,2,9956.49531497675,6393.041245106013,-3563.454069870737,0.0
3,1,4807.033317466259,16208.65827146341,11401.62495399715,0.0
2,2,4863.9972058342355,13794.030697237371,8930.033491403135,1.0
1,1,5662.859356232612,14497.417071597609,8834.557715364997,0.0
2,2,9168.39247115628,13962.338481670471,4793.946010514192,0.0
1,2,8010.172817598906,6219.460427660666,-1790.7123899382395,0.0
1,2,4516.789397280436,1993.2784415355177,-2523.510955744918,1.0
1,1,7189.805667068232,5449.34368066192,-1740.4619864063116,0.0
2,2,5866.492632819809,16635.706003703184,10769.213370883375,0.0
1,2,4928.746816525477,19609.41595566142,14680.669139135945,0.0
2,1,1931.2345701156617,9876.940294831227,7945.705724715565,0.0
3,2,4644.72327191436,194.00709846084442,-4450.716173453516,0.0
3,1,2465.7276843555205,2800.8962426845806,335.16855832906003,0.0
1,1,9149.27307701803,6441.6115063253155,-2707.661570692714,0.0
2,1,3360.714066828506,11571.706971858996,8210.992905030489,0.0
3,1,9523.11750518839,1501.8729161062793,-8021.24458908211,1.0
2,1,5335.222348046165,18867.145974197632,13531.923626151467,0.0
2,2,6319.128342974842,7301.673465688014,982.5451227131725,0.0
1,1,5433.975040448385,18251.68435849646,12817.709318048073,1.0
3,1,1302.512363497342,15610.436055140435,14307.923691643093,0.0
1,1,3764.4539778893304,15108.745450311622,11344.291472422292,0.0
1,1,1000.469661653463,12134.39159564464,11133.921933991176,0.0
3,2,6233.310901391984,12535.676341036891,6302.365439644907,0.0
3,1,4474.2732100523845,12760.064704324963,8285.791494272578,0.0
2,2,7782.069865993659,12574.427740511643,4792.357874517984,0.0
3,1,2212.500105183705,11074.564627967226,8862.064522783521,0.0
2,2,1654.014923709056,19728.28036965778,18074.265445948724,0.0
2,1,4069.2589873280403,14645.811348513922,10576.55236118588,0.0
2,1,9266.587978351628,15538.927767850424,6272.339789498796,0.0
3,2,7107.113931973993,17449.256301673482,10342.14236969949,0.0
1,1,4195.047011681258,4312.795254516984,117.74824283572616,0.0
2,2,5177.548975845562,1676.0831819012155,-3501.465793944347,0.0
1,1,851.2879816592124,9657.888731971972,8806.60075031276,1.0
1,2,9845.913204797369,10281.613912385463,435.7007075880938,1.0
3,1,6667.40897390224,16583.635598998353,9916.226625096113,0.0
1,1,2861.1866439495907,8875.671585646714,6014.484941697124,0.0
1,2,5862.225858210291,11417.060510886255,5554.834652675963,0.0
3,1,1103.72883702925,10541.418770269167,9437.689933239917,0.0
2,1,9658.70832138776,764.0556751478211,-8894.652646239938,0.0
1,1,1756.1020289548258,12304.29793193828,10548.195902983454,0.0
3,1,6483.822877371589,16560.865715485044,10077.042838113455,0.0
1,1,2462.090080763915,3150.0109615160763,687.9208807521613,0.0
1,1,7178.4382126588725,11886.634678531915,4708.196465873042,0.0
2,2,7770.445458730408,11872.210888928288,4101.76543019788,0.0
1,2,6737.463091825212,3283.699281127175,-3453.7638106980376,0.0
3,2,6148.849607949373,2469.2714746147203,-3679.578133334653,0.0
1,1,8925.766248580596,19601.038859529697,10675.272610949101,1.0
2,2,795.4808427876828,7874.383393060751,7078.902550273067,1.0
2,1,3315.83851014415,4548.434574470586,1232.5960643264361,0.0
3,1,2490.3919215121514,3426.490889087499,936.0989675753476,0.0
2,1,9880.259481033561,13352.034271664701,3471.7747906311397,1.0
1,1,3900.003898872066,12188.905946545576,8288.90204767351,0.0
2,2,7328.800865411584,12871.042459748349,5542.241594336765,0.0
3,1,6850.404387171236,1760.1205502290452,-5090.283836942191,1.0
2,2,2128.6915623990035,17870.69166996874,15742.000107569736,1.0
2,1,2397.5868253133976,7785.3279361809655,5387.741110867568,1.0
2,2,2820.032789894811,6267.388128607158,3447.3553387123475,1.0
3,2,4117.161509811199,9247.228944954784,5130.0674351435855,0.0
2,2,2350.9074058487627,7801.321314952565,5450.413909103803,0.0
2,2,206.31831264100956,17271.54006278292,17065.221750141907,0.0
1,2,8795.136637503883,18585.21950395784,9790.082866453957,0.0
3,2,9656.442215495032,6069.0643289921245,-3587.377886502907,0.0
2,1,3422.288166445364,17278.716149199096,13856.427982753732,0.0
3,2,3391.683725460474,15630.462590661342,12238.778865200868,0.0
2,1,80.84720961596616,18616.153446895238,18535.30623727927,1.0
2,2,6805.704376420436,4915.006243717757,-1890.6981327026797,1.0
2,1,8256.144558528802,11539.183002419582,3283.0384438907804,0.0
1,2,1474.6169205964316,5490.891694808893,4016.274774212461,0.0
1,2,1605.066830177836,16481.889809687484,14876.822979509649,1.0
1,1,7902.931667214663,106.48381142128515,-7796.447855793378,1.0
3,2,6166.744576057905,11296.383257727923,5129.638681670018,1.0
3,2,458.15697070089294,6784.06862543836,6325.911654737467,0.0
1,2,6229.244434718194,6453.674141556405,224.42970683821113,1.0
3,1,3096.088051209223,12898.12647729834,9802.038426089117,0.0
2,2,3693.564303153751,17029.688986279878,13336.124683126127,1.0
2,1,7699.6168687858335,12183.907827866524,4484.29095908069,0.0
2,2,8111.24257479938,17063.45957293445,8952.21699813507,0.0
1,2,4009.5627021299083,5291.942237620599,1282.379535490691,0.0
3,1,9472.057830703485,10390.037095299622,917.979264596137,0.0
1,2,4070.5625523412014,9010.730781341521,4940.168229000319,0.0
3,2,7720.641991948798,232.89799006192436,-7487.744001886874,0.0
2,1,4843.933872996948,11136.242862814803,6292.308989817855,1.0
1,2,8976.347941955619,13230.486482923498,4254.138540967879,0.0
3,1,9078.534824065284,11838.288088381401,2759.7532643161176,1.0
3,1,883.2939106321277,14725.59797566843,13842.304065036302,0.0
2,1,9365.568379789154,11426.790569061543,2061.2221892723883,0.0
1,2,8257.093066788953,1335.0050970151383,-6922.087969773815,0.0
1,1,7915.194035983542,2328.9104816942286,-5586.2835542893135,0.0
1,1,2017.104283458369,11929.491550879047,9912.387267420678,1.0
2,2,8053.1408954591025,5499.583839472803,-2553.557055986299,0.0
1,1,8502.826019503518,1592.9025806953168,-6909.923438808201,0.0
2,2,2898.611841196968,8592.054868970936,5693.443027773968,0.0
2,2,9523.078182839614,11086.451961673107,1563.373778833493,0.0
2,2,508.10286252765087,6574.919766992131,6066.81690446448,0.0
3,2,1507.5934399389253,14408.67404451556,12901.080604576633,1.0
1,1,5380.435569134628,12875.412162024893,7494.976592890265,1.0
1,1,5762.166786511873,6656.3672218334395,894.2004353215661,0.0
2,1,6455.049332176025,15097.450578171212,8642.401245995188,0.0
2,1,179.5216018615099,12973.90085066071,12794.3792487992,0.0
1,1,9604.064078475081,12748.907574358042,3144.8434958829603,1.0
2,2,455.43504641409845,11068.554015741362,10613.118969327263,1.0
1,1,1439.18890770679,227.7933617710559,-1211.395545935734,1.0
3,1,150.00503008530922,13930.143669537782,13780.138639452472,1.0
2,1,5672.915748608006,7520.8358221831295,1847.9200735751238,1.0
1,2,9323.346170370512,18852.194203173112,9528.8480328026,1.0
2,2,6662.812189143838,16359.695421544107,9696.883232400269,0.0
1,1,8228.348110119468,11753.889390626244,3525.5412805067754,0.0
1,2,142.67922255121502,5043.639636385388,4900.960413834173,1.0
2,1,5424.732831812464,4074.3478655533318,-1350.384966259132,0.0
3,1,4601.034145280164,6807.696753550982,2206.662608270818,0.0
1,2,4994.689762765723,9531.35887160037,4536.669108834648,0.0
1,2,731.4097214985276,5921.310200778942,5189.900479280414,0.0
1,1,6847.509257082382,10298.589907849655,3451.0806507672733,0.0
3,1,5037.171944437758,3307.4085102637187,-1729.763434174039,1.0
3,2,7653.837010114027,19554.256256509998,11900.41924639597,0.0
2,1,4858.053434276537,2158.4910992998775,-2699.5623349766593,0.0
3,2,1502.3225459020564,18638.88279308744,17136.56024718538,0.0
2,1,6486.086971237442,18271.5602280539,11785.473256816456,0.0
2,2,1732.1397574306106,10507.20963638996,8775.06987895935,0.0
3,1,8725.221687914602,14498.205436721688,5772.983748807086,0.0
2,1,6135.031228301723,8720.965959451756,2585.9347311500333,1.0
3,2,1580.4667967339728,12600.691550848764,11020.224754114792,1.0
2,1,9623.757194237256,6811.518748422373,-2812.2384458148827,0.0
3,1,5188.4709787198535,6023.180395708907,834.7094169890534,1.0
3,2,738.2555341978334,11564.595723390274,10826.34018919244,1.0
2,1,6272.0607151065215,9962.593483679608,3690.5327685730863,0.0
1,1,2539.457081057974,11590.727382999621,9051.270301941648,0.0
2,1,8038.897584254251,5733.21162574046,-2305.685958513792,1.0
3,2,8180.042514926245,7339.156636339905,-840.8858785863395,0.0
1,2,9789.684084988072,1677.9592125781862,-8111.724872409885,0.0
2,2,5023.676614934792,1045.5274454441144,-3978.149169490678,0.0
2,1,4555.019228480094,5069.142593460325,514.1233649802307,1.0
2,1,7537.221298410342,1484.9371866109152,-6052.284111799427,0.0
1,1,1333.3818568558463,2075.494172694814,742.1123158389678,0.0
3,1,5473.68598279331,16258.568107878742,10784.88212508543,0.0
2,2,5467.013525307201,777.473940333786,-4689.539584973415,0.0
2,1,903.8364968757683,13178.855878694854,12275.019381819086,0.0
2,1,4185.661014214066,5451.15497630801,1265.493962093944,0.0
2,1,8534.315137686348,17430.913614162528,8896.59847647618,0.0
2,2,8562.974683726656,9699.84569154999,1136.8710078233344,0.0
3,1,1001.3842725476133,6111.529186556515,5110.144914008902,0.0
3,1,916.3016186508303,10352.77871378869,9436.47709513786,0.0
2,1,2634.3278152493335,7639.160380905377,5004.832565656043,1.0
1,1,8748.912964914394,11286.021293396605,2537.1083284822107,0.0
3,1,1297.7368248842545,2290.657366526965,992.9205416427103,1.0
1,2,7202.768058248188,19939.810056251023,12737.041998002835,0.0
3,1,1020.6445399349011,8511.117553934351,7490.47301399945,0.0
2,1,6235.147158940776,6964.612794147373,729.4656352065977,0.0
3,1,3567.1123182002566,14204.196966325298,10637.084648125041,1.0
2,1,7891.250490029011,7277.988129906649,-613.2623601223622,0.0
3,1,2344.5675837653826,16665.48610057515,14320.918516809768,0.0
2,1,6395.6262756056985,9085.414487208505,2689.7882116028068,0.0
2,1,2364.4685204130906,14391.168265308697,12026.699744895606,1.0
2,1,7139.466228290416,2149.064328837731,-4990.401899452685,0.0
2,1,8738.04356526188,16922.383711102237,8184.340145840357,0.0
1,1,1276.7499732763329,14714.359735562197,13437.609762285863,0.0
2,2,8667.29092906908,4234.335569239313,-4432.955359829767,1.0
1,2,5939.816791598836,2905.720194915733,-3034.096596683103,1.0
1,2,1279.8338037615695,6325.846974512488,5046.013170750918,1.0
2,2,4281.143135043523,19521.411720638087,15240.268585594564,1.0
1,1,1616.994331916128,5136.6314913411725,3519.6371594250445,1.0
3,2,7006.475409777029,9122.544178932665,2116.068769155636,1.0
2,2,7591.092662835317,600.4045143467263,-6990.688148488591,1.0
1,1,1066.9072375252615,7944.550591324651,6877.643353799389,0.0
2,2,5066.337128419497,11426.400308662054,6360.063180242557,1.0
2,2,8148.104309698912,19062.492250159303,10914.38794046039,1.0
2,1,9362.268785094455,10334.720898801288,972.4521137068332,0.0
1,1,5140.043488750282,16382.146523553756,11242.103034803473,0.0
3,1,9503.289443877957,10942.552851378012,1439.263407500055,0.0
3,2,5361.532814855738,815.700268710362,-4545.832546145376,1.0
1,2,3947.9630410530804,6300.165503795481,2352.2024627424003,0.0
2,1,8483.549254243426,11510.990156622065,3027.4409023786393,1.0
1,1,4934.89727747631,19011.879318622487,14076.982041146177,1.0
1,2,4724.306080539585,17182.607195024666,12458.30111448508,0.0
1,1,4908.221769204185,4567.112283576953,-341.10948562723206,0.0
2,2,8469.382168678756,4402.19660038327,-4067.1855682954856,0.0
1,1,8321.09600146364,4023.4593422780154,-4297.636659185625,1.0
2,1,4041.16472447771,18449.97792605006,14408.813201572351,0.0
1,2,3339.665600106545,17053.323062034415,13713.657461927869,0.0
3,1,4924.3609601509015,15497.668645058975,10573.307684908073,0.0
1,1,5731.9973722737195,7854.7022844845515,2122.704912210832,0.0
1,1,2390.9887341736894,10087.614085975336,7696.6253518016465,1.0
3,2,7941.61129630875,9286.634895903057,1345.0235995943067,1.0
2,1,4869.962829666904,5067.962151187453,197.99932152054862,0.0
2,1,3347.1150287153964,10100.560922975339,6753.445894259943,0.0
1,1,1077.1417197102662,609.9309570550893,-467.21076265517695,0.0
3,1,2396.0631524320333,2636.207469949183,240.14431751714983,1.0
2,1,9493.318905842278,17731.79192337893,8238.473017536651,0.0
1,1,3057.9458713270706,15033.595340628464,11975.649469301394,1.0
3,2,1696.9043007766827,8457.36818118174,6760.463880405057,0.0
2,2,4612.121188633382,10343.007245677545,5730.886057044163,0.0
2,1,3077.8065561688845,7399.977719199549,4322.1711630306645,1.0
3,2,361.2409102092296,14815.597343213449,14454.356433004219,0.0
3,2,3238.2207206213784,15683.743584641592,12445.522864020213,0.0
3,1,5445.645153155291,15265.703804063181,9820.05865090789,1.0
3,2,5521.60659647947,14452.234496688992,8930.627900209522,1.0
1,2,3572.023622557118,4090.0867738559164,518.0631512987984,1.0
3,2,4478.55453496348,6759.399584809576,2280.845049846095,0.0
2,2,9655.524003165316,9396.908699673499,-258.61530349181703,0.0
2,2,3779.711287530813,6615.8598285531125,2836.1485410222995,0.0
1,2,2589.6858644672297,15098.804003166579,12509.118138699348,0.0
2,2,2442.2357702269337,6587.070484999093,4144.83471477216,1.0
2,2,4583.0684809143,2764.641735706743,-1818.4267452075574,1.0
3,1,7597.606285682271,7980.809040966082,383.2027552838108,0.0
2,1,2067.8219600428474,19598.288655647608,17530.46669560476,0.0
1,2,7095.868310136273,4517.628258671518,-2578.240051464755,0.0
3,2,221.2867352606687,12243.173178864581,12021.886443603913,1.0
3,1,4195.140450059621,8659.460996794127,4464.320546734506,1.0
1,2,7760.892001375841,1420.4913529865325,-6340.400648389308,0.0
3,2,3393.94222818657,9757.53211996119,6363.58989177462,0.0
3,1,5641.73364343954,14043.28657296625,8401.55292952671,0.0
1,1,2057.742535930849,10264.399516556376,8206.656980625527,0.0
3,1,7422.533957350462,17442.121274931622,10019.587317581161,0.0
1,2,532.2682416549086,5778.7403331516525,5246.472091496744,0.0
1,2,8526.901022306249,1724.9834260792984,-6801.91759622695,0.0
2,1,1989.981900352465,18731.312233160123,16741.330332807658,1.0
2,1,8745.236336766224,7563.9269905643805,-1181.3093462018433,1.0
3,2,3531.767120592168,11528.111029072666,7996.343908480499,1.0
3,1,7229.6089090001215,15840.06252260392,8610.453613603797,0.0
1,2,3199.060724884023,6486.273277511612,3287.212552627589,0.0
3,2,9060.057595634129,14323.290763552222,5263.233167918093,0.0
1,1,1275.10488392856,2708.3769963565605,1433.2721124280006,0.0
1,1,1793.412694833261,5825.874944110105,4032.4622492768444,1.0
3,2,4935.370950336435,2894.212722730398,-2041.1582276060371,0.0
1,1,828.5650059910798,16224.611168027157,15396.046162036077,0.0
2,1,1967.8420451706018,4452.984704535707,2485.142659365106,0.0
3,1,9438.226158298023,14348.071108104206,4909.844949806184,1.0
2,1,9765.131714867393,18865.967944913053,9100.83623004566,0.0
3,2,3768.8307000109153,10555.44418137754,6786.613481366624,0.0
1,2,9233.627349929217,10800.583845213754,1566.9564952845376,0.0
3,2,5452.798509977583,9220.671361956242,3767.872851978658,1.0
2,2,2704.7272340789327,6517.802867872855,3813.0756337939224,1.0
1,1,7026.96322359518,9513.100618498342,2486.1373949031613,0.0
3,1,6592.429047682824,12056.150645335189,5463.721597652365,0.0
3,2,9891.361937896247,19719.831443413186,9828.46950551694,0.0
3,2,2657.82240121874,18755.291186364484,16097.468785145744,0.0
2,1,6723.874431590737,17243.059165862436,10519.1847342717,1.0
2,2,529.7173127441745,17782.610714097165,17252.89340135299,0.0
3,2,1145.323926580227,9356.983665840859,8211.65973926063,0.0
1,1,49.14456576142169,13148.886543549297,13099.741977787875,0.0
1,2,9994.612203786135,17901.334458724283,7906.722254938148,1.0
2,1,8024.714234503303,7859.015299827061,-165.69893467624115,0.0
1,1,7869.362917188072,19235.249566909377,11365.886649721306,1.0
2,2,5102.163492128915,8315.72124138366,3213.5577492547454,0.0
3,1,3007.670158225345,12021.653307864313,9013.983149638969,1.0
2,2,1521.1302017821324,14196.094265447438,12674.964063665306,1.0
2,1,2853.900641076172,19011.840261518766,16157.939620442594,0.0
3,2,3765.9525070720997,4892.325481045321,1126.3729739732212,1.0
1,2,7565.5378688331375,14922.619564772845,7357.081695939708,0.0
2,2,5401.221271142493,10416.311722881645,5015.090451739152,0.0
2,1,784.061429289272,5371.1428124128215,4587.081383123549,1.0
3,1,190.1097994995333,15532.13679592781,15342.026996428278,1.0
1,2,1032.298473545291,11044.445603476932,10012.14712993164,1.0
2,1,4110.88214983682,13219.476412993516,9108.594263156696,0.0
3,2,9332.597241319692,6458.02137155802,-2874.575869761672,0.0
2,2,6377.650787280124,9625.4790365521,3247.8282492719763,0.0
3,1,8020.240739756396,12347.085019761342,4326.844280004946,0.0
1,2,4669.0821991004395,8098.216285396879,3429.13408629644,0.0
1,1,3623.0441711184776,3967.4507969540264,344.40662583554877,1.0
1,2,1092.919723439061,19232.80984630608,18139.890122867022,0.0
1,1,8760.570891640187,10229.350800852348,1468.7799092121604,0.0
2,2,7833.768689988749,14678.407405754011,6844.638715765262,1.0
2,2,1689.499795001274,8220.943871121162,6531.444076119888,0.0
1,1,5127.483033123843,7102.635280514327,1975.1522473904843,0.0
1,2,4878.874331133236,8143.2859693425,3264.4116382092634,0.0
1,2,6254.66461133842,8183.932875712996,1929.2682643745757,0.0
2,1,9462.4070709727,10883.602318839072,1421.1952478663716,1.0
1,2,5801.916703207172,10869.397399627263,5067.480696420092,1.0
1,1,5406.7704951184,9943.076317657433,4536.305822539033,0.0
1,2,512.7261000172928,2695.7156983487616,2182.989598331469,0.0
3,1,638.4456854200591,9921.509570010623,9283.063884590563,1.0
1,2,1881.594445354621,3382.0780084130297,1500.4835630584087,1.0
3,2,334.3830092005653,2522.715725915303,2188.332716714738,0.0
3,2,7436.095426744424,18652.914346823356,11216.818920078931,1.0
1,1,7236.069736899692,12099.000262954085,4862.930526054393,0.0
3,1,1369.201781972113,13189.801162491685,11820.599380519572,0.0
1,1,8362.428218944857,8035.873406667275,-326.55481227758173,1.0
2,1,1556.3124881126587,18179.617838297283,16623.305350184623,0.0
2,2,3018.7441141036143,12758.60979159331,9739.865677489695,0.0
2,2,2497.2792226220363,15383.39739047175,12886.118167849712,0.0
2,1,3729.3479147447474,7371.249380554276,3641.901465809529,0.0
3,1,2554.091021240719,19200.23761638251,16646.146595141792,1.0
1,1,4894.619755120136,16409.2258031663,11514.606048046164,0.0
1,2,4080.0047347333075,17078.969260290873,12998.964525557565,0.0
1,1,9865.829212885472,3443.8853485150858,-6421.943864370386,0.0
2,1,568.7042377809744,5419.264157424391,4850.559919643416,1.0
